,ID,Sex,Age,âÒìöéûä‘,15çŒÇ‹Ç≈ÇÃåß,15çŒÇ‹Ç≈ÇÃínàÊ,15çŒÇ‹Ç≈ÇÃìåêº,ç°èZÇÒÇ≈Ç¢ÇÈåß,ç°èZÇÒÇ≈Ç¢ÇÈínàÊ,ç°èZÇÒÇ≈Ç¢ÇÈìåêº,ç°Ç∆êÃÇ™àÍèè=0,0:Ç¶Ç—,1:åäéq,2:Ç‹ÇÆÇÎ,3:Ç¢Ç©,4:Ç§Ç…,5:Ç¢Ç≠ÇÁ,6:ã éq,7:Ç∆ÇÎ,8:ìSâŒä™,9:Ç©Ç¡Çœä™,è„à 3ÉlÉ^ÇÃÇ±Ç¡ÇƒÇËïΩãœ,è„à 3ÉlÉ^ÇÃÇ∫Ç¢ÇΩÇ≠ïΩãœ
3962,8859,1,2,233,28,6,1,28,6,1,0,7,2,8,9,4,3,5,6,1,10,1.479464,2.089219
3963,3389,0,1,254,21,2,0,21,2,0,0,9,2,4,10,5,3,7,1,6,8,0.914371,3.057759
3964,9298,1,1,232,12,3,0,12,3,0,0,1,10,2,7,9,6,5,3,8,4,1.683464,2.732866
3965,8954,1,2,353,39,9,1,39,9,1,0,2,6,4,9,1,10,7,3,5,8,1.364625,3.203719
3966,8087,1,2,308,19,5,0,18,5,0,1,5,3,8,9,1,4,7,2,6,10,0.763761,3.255065
3967,4287,0,3,280,18,5,0,18,5,0,0,4,8,6,3,10,7,1,5,9,2,2.929006,1.189206
3968,9684,1,2,245,29,6,1,29,6,1,0,9,2,1,4,10,7,8,3,5,6,1.082599,2.784213
3969,5799,0,1,171,12,3,0,12,3,0,0,8,6,5,7,4,2,1,3,9,10,1.394933,2.737762
3970,8422,1,1,342,13,3,0,13,3,0,0,6,9,7,5,3,2,4,1,8,10,0.87659,3.489366
3971,8562,1,2,305,18,5,0,18,5,0,0,4,1,9,2,5,6,3,7,8,10,1.994285,1.513359
3972,4139,0,1,273,37,8,1,13,3,0,1,3,5,4,2,6,10,7,1,8,9,1.989744,2.613009
3973,4959,0,1,165,11,3,0,11,3,0,0,4,10,3,5,1,7,9,2,6,8,1.044819,3.21582
3974,1215,0,2,209,17,4,0,17,4,0,0,2,3,1,4,10,5,8,6,7,9,1.808307,1.901868
3975,1699,0,2,464,13,3,0,13,3,0,0,2,1,6,10,5,3,4,7,9,8,1.640078,2.175414
3976,3143,0,2,370,31,7,1,31,7,1,0,6,1,4,2,8,3,7,5,9,10,1.626553,2.067658
3977,8057,1,2,519,14,3,0,14,3,0,0,8,5,3,1,4,2,10,7,6,9,1.907611,2.028413
3978,10074,1,2,474,13,3,0,13,3,0,0,3,7,5,10,1,2,9,4,6,8,1.602298,2.607022
3979,9426,1,1,257,14,3,0,14,3,0,0,9,2,5,8,1,4,7,3,6,10,0.763761,3.255065
3980,9658,1,2,508,18,5,0,18,5,0,0,4,3,7,6,1,5,9,2,8,10,0.763761,3.255065
3981,7111,0,2,210,21,2,0,21,2,0,0,6,5,1,8,10,2,4,3,7,9,1.195429,3.018514
3982,9266,1,1,168,3,1,0,13,3,0,1,2,1,4,9,10,3,7,5,6,8,1.640078,2.175414
3983,9768,1,0,192,16,3,0,16,3,0,0,4,7,6,3,8,10,2,9,5,1,2.929006,1.189206
3984,9773,1,2,315,13,3,0,11,3,0,1,2,6,9,4,3,1,10,8,5,7,1.602298,2.607022
3985,8126,1,1,246,17,4,0,17,4,0,0,2,10,3,1,9,5,7,4,6,8,2.395646,1.742765
3986,2036,1,1,299,10,3,0,13,3,0,1,7,4,5,10,2,3,8,1,6,9,0.87659,3.489366
3987,9587,1,2,178,24,5,0,13,3,0,1,5,3,6,9,2,4,7,1,8,10,0.763761,3.255065
3988,4379,0,2,367,18,5,0,18,5,0,0,4,5,6,8,3,2,7,1,9,10,0.87659,3.489366
3989,9465,1,1,303,16,3,0,16,3,0,0,5,10,6,4,9,1,3,2,7,8,1.394933,2.737762
3990,5893,0,2,191,0,0,0,0,0,0,0,5,2,7,9,1,3,10,8,4,6,1.001433,2.658368
3991,9706,1,1,243,13,3,0,13,3,0,0,4,8,2,1,10,9,3,7,6,5,2.275344,1.474115
3992,9710,1,0,275,9,3,0,9,3,0,0,2,8,4,9,10,3,5,1,6,7,1.515235,3.006412
3993,6075,0,3,318,11,3,0,11,3,0,0,5,4,6,3,2,8,7,1,9,10,1.3511,3.095963
3994,6809,0,2,491,33,7,1,7,2,0,1,9,1,7,3,2,6,5,4,10,8,1.475943,mean
3995,5969,0,3,245,14,3,0,14,3,0,0,2,8,5,4,7,10,9,3,6,1,2.337127,2.447958
3996,8376,1,1,208,0,0,0,0,0,0,0,8,1,3,9,4,2,5,6,7,10,1.320272,2.187515
3997,5261,0,3,294,29,6,1,29,6,1,0,7,5,2,6,4,8,10,1,3,9,1.522849,2.646672
3998,9323,1,3,277,0,0,0,14,3,0,1,5,4,7,3,1,2,8,6,9,10,1.588772,2.499265
3999,9221,1,0,225,13,3,0,13,3,0,0,9,4,2,6,10,8,7,1,5,3,2.01732,2.46006
4000,1705,0,3,454,26,6,1,26,6,1,0,8,2,6,5,1,4,9,3,7,10,0.763761,3.255065
4001,6771,0,2,412,13,3,0,13,3,0,0,5,7,2,10,4,6,1,3,8,9,1.563162,2.464216
4002,6043,0,3,367,10,3,0,10,3,0,0,7,5,2,9,4,10,6,1,3,8,1.522849,2.646672
4003,6375,0,2,351,25,6,1,25,6,1,0,1,3,4,5,9,6,8,2,7,10,1.402406,2.772111
4004,3217,0,2,311,39,9,1,39,9,1,0,2,3,7,9,1,8,10,6,5,4,1.489469,2.37272
4005,4043,0,3,203,21,2,0,21,2,0,0,5,1,9,6,3,2,10,8,7,4,1.001433,2.658368
4006,1678,0,4,425,18,5,0,18,5,0,0,10,6,5,8,3,2,7,4,1,9,1.441683,2.520827
4007,9602,1,2,417,26,6,1,26,6,1,0,7,2,6,4,1,8,10,3,5,9,0.763761,3.255065
4008,8752,1,2,336,26,6,1,26,6,1,0,5,4,7,2,9,10,6,3,1,8,1.82913,2.526814
4009,9784,1,2,255,33,7,1,31,7,1,1,2,1,9,7,5,4,3,10,8,6,2.007811,1.621115
4010,6005,0,4,528,30,7,1,30,7,1,0,5,7,4,6,1,2,10,3,8,9,0.87659,3.489366
4011,5929,0,2,308,12,3,0,14,3,0,1,5,7,4,6,1,2,9,3,8,10,0.87659,3.489366
4012,9385,1,2,295,7,2,0,7,2,0,0,4,10,5,2,6,3,9,1,8,7,1.501709,2.898656
4013,4755,0,1,179,4,1,0,4,1,0,0,5,9,3,2,8,10,4,1,7,6,1.669938,2.62511
4014,10054,1,0,227,39,9,1,13,3,0,1,4,10,2,5,8,3,9,1,6,7,1.195429,3.018514
4015,8986,1,0,250,25,6,1,25,6,1,0,8,7,6,4,10,1,5,9,2,3,2.414185,1.765067
4016,8585,1,2,224,13,3,0,12,3,0,1,4,7,5,2,10,9,8,1,3,6,1.82913,2.526814
4017,8045,1,2,300,44,9,1,44,9,1,0,3,4,6,8,1,5,9,2,7,10,1.364625,3.203719
4018,5063,0,1,209,11,3,0,13,3,0,1,8,2,5,7,4,3,9,1,6,10,0.914371,3.057759
4019,4779,0,5,388,29,6,1,13,3,0,1,5,7,4,8,1,2,9,3,6,10,0.87659,3.489366
4020,8365,1,2,213,26,6,1,26,6,1,0,8,1,3,2,7,9,5,4,6,10,1.794781,1.794112
4021,4619,0,3,233,0,0,0,0,0,0,0,4,6,5,10,1,2,7,3,9,8,0.87659,3.489366
4022,9505,1,2,284,22,2,0,0,0,0,1,7,5,6,3,4,1,8,2,9,10,1.501709,2.898656
4023,8176,1,1,235,37,8,1,26,6,1,1,7,4,5,9,2,10,3,1,6,8,1.244323,2.935068
4024,9040,1,2,416,29,6,1,26,6,1,1,1,5,7,4,10,9,2,6,3,8,2.448061,1.483575
4025,6349,0,2,287,25,6,1,28,6,1,1,2,1,8,5,3,4,9,6,7,10,1.489469,2.37272
4026,4841,0,3,285,0,0,0,0,0,0,0,7,5,8,3,6,1,10,4,9,2,2.561274,1.743505
4027,8225,1,2,329,13,3,0,13,3,0,0,3,6,4,5,10,2,8,1,9,7,1.515235,3.006412
4028,6403,0,2,324,25,6,1,25,6,1,0,3,9,2,5,6,4,8,1,7,10,1.683464,2.732866
4029,8274,1,3,351,12,3,0,13,3,0,1,2,1,7,5,9,10,3,8,6,4,2.007811,1.621115
4030,1913,0,3,259,31,7,1,31,7,1,0,7,3,1,10,4,5,8,2,9,6,1.082599,2.784213
4031,1830,0,2,318,18,5,0,18,5,0,0,4,6,7,5,2,3,8,1,9,10,0.87659,3.489366
4032,6927,0,3,317,30,7,1,30,7,1,0,2,10,5,3,8,9,4,1,7,6,1.989744,2.613009
4033,9636,1,2,394,0,0,0,0,0,0,0,6,7,3,8,2,5,9,1,4,10,1.044819,3.21582
4034,1434,1,0,341,13,3,0,13,3,0,0,10,3,2,8,6,4,7,1,5,9,1.082599,2.784213
4035,4267,0,0,235,15,4,0,15,4,0,0,7,6,2,4,10,1,8,5,3,9,1.760522,2.049975
4036,8940,1,1,177,13,3,0,13,3,0,0,8,2,7,9,4,5,3,1,6,10,1.282103,2.50346
4037,8893,1,1,167,7,2,0,7,2,0,0,2,5,4,10,1,9,8,3,6,7,1.364625,3.203719
4038,9021,1,3,348,18,5,0,13,3,0,1,4,1,10,3,9,5,2,8,6,7,1.994285,1.513359
4039,9637,1,2,216,32,7,1,32,7,1,0,8,10,5,7,2,1,6,3,4,9,0.87659,3.489366
4040,1978,1,2,249,26,6,1,26,6,1,0,1,7,5,2,10,4,3,9,8,6,2.59515,1.462013
4041,1870,0,1,314,16,3,0,18,5,0,1,5,9,2,8,3,10,4,1,7,6,1.044819,3.21582
4042,1114,1,3,333,9,3,0,13,3,0,1,1,10,3,4,9,7,2,8,6,5,2.288869,1.581871
4043,4115,0,1,287,25,6,1,25,6,1,0,10,4,2,7,5,8,9,1,3,6,1.522849,2.646672
4044,1384,0,2,268,13,3,0,13,3,0,0,7,5,3,6,2,4,9,1,8,10,1.044819,3.21582
4045,8145,1,1,254,13,3,0,14,3,0,1,1,10,5,3,9,7,2,4,6,8,2.59515,1.462013
4046,9375,1,2,273,11,3,0,11,3,0,0,2,9,4,3,6,7,8,1,5,10,1.989744,2.613009
4047,1590,0,3,261,0,0,0,0,0,0,0,7,6,2,9,4,1,3,5,8,10,1.800834,1.867518
4048,9667,1,4,339,13,3,0,13,3,0,0,5,6,2,10,4,3,9,1,8,7,1.195429,3.018514
4049,1792,0,2,318,29,6,1,26,6,1,1,7,8,1,6,5,9,4,2,3,10,1.522849,2.646672
4050,8677,1,1,194,18,5,0,18,5,0,0,10,6,5,9,4,7,2,1,3,8,1.722353,2.36592
4051,9082,1,3,222,26,6,1,26,6,1,0,6,9,1,5,10,8,4,3,2,7,1.522849,2.646672
4052,6811,0,3,319,29,6,1,29,6,1,0,9,5,7,8,3,4,10,6,2,1,2.263575,1.962373
4053,5375,0,1,231,14,3,0,11,3,0,1,3,2,7,6,5,8,10,1,4,9,1.402406,2.772111
4054,4707,0,4,417,0,0,0,0,0,0,0,5,7,2,3,9,4,6,1,8,10,1.669938,2.62511
4055,1511,0,2,388,0,0,0,14,3,0,1,5,3,1,6,8,7,10,2,4,9,1.082599,2.784213
4056,4259,0,2,363,18,5,0,0,0,0,1,2,4,8,6,3,7,10,1,5,9,1.364625,3.203719
4057,10133,1,4,414,13,3,0,13,3,0,0,5,8,2,10,3,4,7,1,6,9,1.044819,3.21582
4058,1247,1,0,196,0,0,0,0,0,0,0,10,1,6,9,3,5,8,2,4,7,0.763761,3.255065
4059,4151,0,1,188,13,3,0,13,3,0,0,8,6,1,9,4,3,5,7,2,10,1.760522,2.049975
4060,1646,0,2,220,13,3,0,13,3,0,0,5,8,1,2,10,3,7,6,4,9,1.907611,2.028413
4061,3465,0,5,389,22,2,0,22,2,0,0,3,8,5,1,2,6,10,4,7,9,2.076807,2.213618
4062,5895,0,1,239,13,3,0,13,3,0,0,4,2,5,6,10,9,7,1,3,8,1.241791,2.685917
4063,9243,1,1,213,13,3,0,13,3,0,0,3,1,6,5,2,10,4,8,7,9,1.489469,2.37272
4064,1564,1,1,360,35,8,1,35,8,1,0,2,8,7,5,6,1,3,4,9,10,2.12064,1.855417
4065,4015,0,1,289,13,3,0,13,3,0,0,8,7,1,5,10,9,4,2,3,6,1.522849,2.646672
4066,4649,0,3,195,13,3,0,13,3,0,0,5,2,3,6,9,10,7,1,4,8,1.082599,2.784213
4067,9993,1,0,285,29,6,1,29,6,1,0,7,5,4,9,1,3,10,2,6,8,0.87659,3.489366
4068,4847,0,3,317,26,6,1,26,6,1,0,5,4,2,9,1,10,8,3,6,7,1.044819,3.21582
4069,4927,0,2,453,26,6,1,25,6,1,1,8,1,7,4,3,2,10,6,5,9,1.001433,2.658368
4070,3077,0,2,331,13,3,0,13,3,0,0,9,2,1,10,3,5,6,8,7,4,1.169662,2.384822
4071,9546,1,2,268,26,6,1,29,6,1,1,2,1,6,3,8,10,9,4,5,7,2.114588,1.78201
4072,6407,0,1,218,9,3,0,13,3,0,1,2,6,4,9,7,8,1,3,10,5,1.882968,2.452114
4073,1005,1,3,375,17,4,0,17,4,0,0,5,10,4,7,8,6,9,1,2,3,2.176512,2.361764
4074,1097,1,3,335,19,5,0,19,5,0,0,1,4,3,6,7,10,9,5,2,8,2.248557,1.764327
4075,1050,1,1,445,40,9,1,41,9,1,1,2,7,4,1,5,6,8,3,10,9,1.989744,2.613009
4076,1458,0,2,346,26,6,1,29,6,1,1,5,9,4,7,2,3,10,1,6,8,0.87659,3.489366
4077,8729,1,0,216,18,5,0,18,5,0,0,6,1,5,7,10,3,8,4,2,9,1.479464,2.089219
4078,9998,1,2,452,14,3,0,14,3,0,0,8,3,7,9,10,2,5,1,4,6,0.914371,3.057759
4079,5915,0,0,518,14,3,0,14,3,0,0,6,1,3,9,10,2,5,4,7,8,1.320272,2.187515
4080,6067,0,2,173,31,7,1,31,7,1,0,9,3,1,10,5,8,7,2,4,6,1.082599,2.784213
4081,3339,0,3,257,4,1,0,12,3,0,1,2,7,3,6,9,10,8,1,5,4,1.683464,2.732866
4082,9079,1,2,313,13,3,0,9,3,0,1,1,4,8,2,10,6,3,9,7,5,2.59515,1.462013
4083,8820,1,2,250,14,3,0,13,3,0,1,6,5,2,7,9,4,8,1,3,10,1.522849,2.646672
4084,8354,1,1,192,29,6,1,11,3,0,1,2,1,6,4,10,9,5,7,3,8,1.967499,1.803572
4085,8092,1,2,270,18,5,0,18,5,0,0,5,7,4,6,3,1,9,2,10,8,0.87659,3.489366
4086,3117,0,2,503,11,3,0,14,3,0,1,4,6,2,3,5,8,10,1,9,7,1.669938,2.62511
4087,9543,1,1,287,8,3,0,13,3,0,1,5,8,2,7,10,1,6,4,3,9,1.760522,2.049975
4088,6637,0,3,229,26,6,1,20,2,0,1,8,4,3,9,6,5,7,1,2,10,1.522849,2.646672
4089,7251,0,2,272,18,5,0,13,3,0,1,9,6,5,3,1,4,10,2,7,8,1.3511,3.095963
4090,6435,0,1,273,26,6,1,25,6,1,1,7,8,2,5,9,3,4,1,6,10,1.195429,3.018514
4091,4327,0,3,513,7,2,0,7,2,0,0,4,6,7,10,2,3,8,1,5,9,0.87659,3.489366
4092,9146,1,2,299,4,1,0,12,3,0,1,6,8,2,4,10,9,7,1,3,5,1.522849,2.646672
4093,8936,1,2,239,26,6,1,30,7,1,1,4,7,2,5,8,9,6,1,3,10,1.522849,2.646672
4094,4435,0,3,168,21,2,0,12,3,0,1,9,8,2,6,3,4,10,5,1,7,1.609912,2.247281
4095,8077,1,1,350,18,5,0,18,5,0,0,1,6,8,9,10,5,3,2,4,7,1.882968,2.452114
4096,3487,0,3,228,29,6,1,29,6,1,0,8,7,6,1,9,5,4,2,3,10,1.82913,2.526814
4097,4661,0,0,296,0,0,0,0,0,0,0,3,7,2,10,9,4,8,1,6,5,1.683464,2.732866
4098,1784,1,0,267,32,7,1,31,7,1,1,2,3,8,6,1,4,10,7,5,9,1.489469,2.37272
4099,4691,0,2,284,14,3,0,26,6,1,1,4,9,5,1,2,6,8,3,7,10,1.3511,3.095963
4100,1695,1,3,640,29,6,1,29,6,1,0,8,3,4,1,10,7,9,5,2,6,1.953973,1.695816
4101,9533,1,2,333,34,7,1,12,3,0,1,4,3,2,5,1,8,9,10,6,7,1.169662,2.384822
4102,9370,1,1,464,7,2,0,8,3,0,1,5,3,6,9,4,1,8,2,7,10,0.914371,3.057759
4103,6255,0,2,425,35,8,1,35,8,1,0,2,9,4,6,1,3,10,5,8,7,1.602298,2.607022
4104,1961,1,1,311,29,6,1,29,6,1,0,2,7,3,4,10,9,5,1,6,8,1.683464,2.732866
4105,8409,1,2,212,37,8,1,29,6,1,1,3,6,8,2,9,1,4,7,10,5,2.227417,2.016311
4106,9980,1,2,229,14,3,0,14,3,0,0,4,5,6,9,1,2,8,3,7,10,0.87659,3.489366
4107,4655,0,4,292,4,1,0,3,1,0,1,3,9,2,6,4,5,8,1,7,10,1.683464,2.732866
4108,8307,1,1,293,29,6,1,26,6,1,1,1,5,4,6,8,7,2,3,9,10,1.882968,2.452114
4109,8146,1,3,301,26,6,1,26,6,1,0,9,7,4,10,6,3,1,2,5,8,1.394933,2.737762
4110,8981,1,1,252,14,3,0,14,3,0,0,2,10,5,7,1,4,8,3,6,9,1.364625,3.203719
4111,8769,1,2,743,18,5,0,18,5,0,0,4,10,5,6,3,2,7,1,8,9,0.87659,3.489366
4112,10018,1,1,196,11,3,0,11,3,0,0,3,4,5,9,2,6,8,1,7,10,1.364625,3.203719
4113,4099,0,1,249,26,6,1,26,6,1,0,2,6,3,4,8,9,7,1,5,10,1.683464,2.732866
4114,3475,0,3,170,14,3,0,14,3,0,0,7,5,6,2,8,4,9,10,1,3,2.888694,1.371663
4115,1930,1,2,265,16,3,0,8,3,0,1,5,1,7,6,3,2,10,4,9,8,1.001433,2.658368
4116,6327,0,3,261,29,6,1,29,6,1,0,5,2,4,9,1,10,8,3,7,6,0.763761,3.255065
4117,5299,0,5,717,18,5,0,19,5,0,1,4,7,6,5,2,9,10,1,3,8,1.204011,3.117524
4118,9234,1,2,280,25,6,1,25,6,1,0,8,7,2,10,6,5,9,1,3,4,1.522849,2.646672
4119,6019,0,1,184,12,3,0,12,3,0,0,7,1,3,5,10,9,6,2,4,8,1.082599,2.784213
4120,9926,1,2,194,16,3,0,16,3,0,0,4,8,1,3,10,9,7,2,5,6,1.669938,2.62511
4121,1762,1,3,202,18,5,0,18,5,0,0,4,5,3,6,1,2,9,7,8,10,1.282492,2.619123
4122,9479,1,2,313,17,4,0,17,4,0,0,5,4,6,7,3,1,10,2,8,9,0.87659,3.489366
4123,1275,0,4,346,26,6,1,44,9,1,1,6,5,1,3,8,7,4,10,2,9,2.235031,1.656571
4124,8999,1,1,261,11,3,0,13,3,0,1,10,8,5,9,6,2,3,1,4,7,1.394933,2.737762
4125,5733,0,4,269,33,7,1,14,3,0,1,7,6,1,5,4,3,8,2,9,10,1.195429,3.018514
4126,5145,0,2,204,25,6,1,14,3,0,1,10,2,4,6,3,5,8,1,7,9,0.763761,3.255065
4127,8556,1,1,294,12,3,0,13,3,0,1,2,3,5,7,6,4,9,1,8,10,1.402406,2.772111
4128,9135,1,2,345,13,3,0,13,3,0,0,2,7,4,8,10,3,9,1,5,6,1.515235,3.006412
4129,6395,0,1,237,0,0,0,0,0,0,0,3,8,4,9,10,1,5,2,6,7,1.515235,3.006412
4130,8444,1,3,193,4,1,0,4,1,0,0,7,9,2,5,10,6,8,1,3,4,1.522849,2.646672
4131,3463,0,4,315,46,10,1,13,3,0,1,6,4,5,10,3,2,7,1,8,9,0.87659,3.489366
4132,5997,0,1,181,0,0,0,0,0,0,0,5,3,8,9,2,7,6,1,4,10,0.763761,3.255065
4133,5429,0,2,206,6,1,0,16,3,0,1,3,4,2,8,6,10,7,1,5,9,1.683464,2.732866
4134,8832,1,0,262,38,8,1,38,8,1,0,6,4,3,7,10,2,9,1,5,8,1.195429,3.018514
4135,1809,1,0,575,33,7,1,33,7,1,0,8,1,5,7,10,2,6,3,4,9,0.914371,3.057759
4136,9282,1,4,500,18,5,0,18,5,0,0,2,1,3,5,7,10,8,6,4,9,1.808307,1.901868
4137,8685,1,1,298,5,1,0,5,1,0,0,3,4,9,5,2,1,6,8,10,7,1.602298,2.607022
4138,4831,0,1,208,13,3,0,13,3,0,0,4,9,3,5,1,6,10,2,7,8,1.044819,3.21582
4139,3861,0,2,403,0,0,0,0,0,0,0,7,10,4,6,3,2,8,1,5,9,0.87659,3.489366
4140,9647,1,0,440,12,3,0,12,3,0,0,1,10,3,9,8,4,2,7,5,6,2.288869,1.581871
4141,8687,1,1,349,26,6,1,26,6,1,0,1,5,8,6,7,4,2,3,9,10,1.882968,2.452114
4142,6317,0,3,183,26,6,1,29,6,1,1,4,7,5,6,3,2,10,1,9,8,0.87659,3.489366
4143,10115,1,2,394,26,6,1,29,6,1,1,4,1,2,6,10,7,3,9,5,8,1.688005,1.633217
4144,8964,1,2,275,14,3,0,14,3,0,0,3,4,5,7,10,2,9,1,6,8,1.515235,3.006412
4145,1532,0,1,286,14,3,0,14,3,0,0,3,5,6,7,2,10,4,1,8,9,1.364625,3.203719
4146,3605,0,1,337,17,4,0,30,7,1,1,2,3,4,6,1,5,10,8,7,9,1.489469,2.37272
4147,5303,0,2,227,13,3,0,13,3,0,0,6,5,2,7,4,3,10,1,8,9,1.195429,3.018514
4148,8504,1,2,217,29,6,1,29,6,1,0,2,6,9,3,10,5,4,1,7,8,1.989744,2.613009
4149,9622,1,2,271,6,1,0,6,1,0,0,4,10,1,8,7,9,3,6,5,2,2.622726,1.309064
4150,9567,1,3,305,11,3,0,18,5,0,1,7,8,2,9,10,6,4,1,3,5,1.522849,2.646672
4151,5823,0,3,254,19,5,0,18,5,0,1,5,6,1,4,7,8,10,3,2,9,1.522849,2.646672
4152,1686,1,3,345,0,0,0,0,0,0,0,3,10,7,9,1,2,6,4,5,8,1.602298,2.607022
4153,9712,1,2,287,26,6,1,26,6,1,0,8,2,6,10,3,4,5,1,7,9,0.763761,3.255065
4154,9627,1,2,525,4,1,0,4,1,0,0,6,7,3,5,9,1,4,2,8,10,1.195429,3.018514
4155,9601,1,1,217,13,3,0,13,3,0,0,2,4,8,7,1,5,6,3,9,10,1.364625,3.203719
4156,6829,0,2,225,11,3,0,11,3,0,0,9,6,3,7,2,1,4,5,8,10,1.282492,2.619123
4157,4641,0,1,304,26,6,1,26,6,1,0,4,6,7,3,10,9,1,5,2,8,2.434535,1.375819
4158,1307,1,2,836,14,3,0,14,3,0,0,3,8,2,5,1,4,9,10,7,6,1.770527,2.333475
4159,9353,1,3,407,13,3,0,17,4,0,1,5,10,6,8,3,2,7,1,4,9,0.87659,3.489366
4160,3279,0,2,200,0,0,0,0,0,0,0,5,4,7,8,1,2,9,3,6,10,0.87659,3.489366
4161,8616,1,2,421,13,3,0,13,3,0,0,8,10,6,4,5,3,7,1,2,9,1.35462,2.920218
4162,6581,0,2,355,14,3,0,14,3,0,0,6,1,2,4,10,3,8,5,7,9,1.320272,2.187515
4163,8372,1,1,199,11,3,0,11,3,0,0,4,3,5,8,1,6,10,2,7,9,0.763761,3.255065
4164,6713,0,3,331,11,3,0,13,3,0,1,6,8,5,3,2,1,10,4,7,9,1.588772,2.499265
4165,9653,1,2,344,38,8,1,38,8,1,0,7,8,6,3,2,1,5,4,10,9,1.588772,2.499265
4166,5725,0,1,226,25,6,1,25,6,1,0,5,1,8,3,7,4,2,6,10,9,1.994285,1.513359
4167,10014,1,2,197,12,3,0,12,3,0,0,3,10,7,6,9,2,4,1,8,5,1.515235,3.006412
4168,1238,1,4,255,10,3,0,10,3,0,0,3,10,4,5,2,9,8,1,6,7,1.364625,3.203719
4169,8148,1,1,238,7,2,0,13,3,0,1,6,10,2,9,8,7,5,1,3,4,1.522849,2.646672
4170,5927,0,4,390,9,3,0,9,3,0,0,3,6,2,5,4,9,8,1,7,10,1.683464,2.732866
4171,4721,0,2,197,13,3,0,19,5,0,1,3,8,2,9,7,5,4,1,6,10,1.683464,2.732866
4172,1601,0,3,235,42,9,1,42,9,1,0,10,1,5,9,3,2,4,6,8,7,1.001433,2.658368
4173,8406,1,2,254,12,3,0,14,3,0,1,2,8,4,3,10,9,5,1,6,7,1.989744,2.613009
4174,6999,0,4,324,20,2,0,20,2,0,0,5,3,4,9,1,2,7,6,8,10,1.001433,2.658368
4175,3167,0,1,293,39,9,1,42,9,1,1,6,5,2,7,3,9,8,1,4,10,1.044819,3.21582
4176,8846,1,0,304,35,8,1,31,7,1,1,4,9,2,1,8,10,6,3,5,7,1.669938,2.62511
4177,8998,1,1,220,28,6,1,28,6,1,0,7,2,5,8,1,9,3,6,4,10,1.369166,2.104069
4178,9499,1,1,398,34,7,1,34,7,1,0,6,2,3,8,1,5,7,10,4,9,1.169662,2.384822
4179,1312,0,1,174,39,9,1,13,3,0,1,3,8,7,5,2,1,10,4,6,9,1.602298,2.607022
4180,3737,0,1,495,33,7,1,33,7,1,0,1,9,5,6,4,2,7,3,8,10,1.515235,3.006412
4181,8438,1,3,307,18,5,0,18,5,0,0,8,4,1,5,7,6,9,3,2,10,1.522849,2.646672
4182,8383,1,1,500,5,1,0,13,3,0,1,1,3,6,8,2,4,10,5,9,7,1.489469,2.37272
4183,5199,0,1,235,0,0,0,0,0,0,0,6,8,2,5,9,10,7,1,3,4,1.522849,2.646672
4184,3705,0,2,281,29,6,1,29,6,1,0,10,3,1,2,6,7,9,5,4,8,1.794781,1.794112
4185,3427,0,2,181,14,3,0,14,3,0,0,4,8,3,1,9,10,5,2,7,6,1.669938,2.62511
4186,8398,1,3,195,4,1,0,16,3,0,1,4,9,8,6,10,1,3,7,5,2,2.454497,1.58261
4187,9147,1,1,227,18,5,0,12,3,0,1,8,3,6,7,2,1,10,4,5,9,1.001433,2.658368
4188,8165,1,1,373,8,3,0,11,3,0,1,7,3,5,9,4,2,8,1,6,10,0.914371,3.057759
4189,6105,0,1,252,11,3,0,11,3,0,0,4,3,2,9,7,6,1,5,8,10,1.688005,1.633217
4190,4033,0,4,513,13,3,0,13,3,0,0,2,7,6,8,3,4,10,5,1,9,1.929718,2.23518
4191,9896,1,2,251,0,0,0,13,3,0,1,3,7,4,8,1,5,10,2,6,9,1.364625,3.203719
4192,1554,1,2,353,13,3,0,13,3,0,0,2,9,4,3,8,10,6,1,5,7,1.989744,2.613009
4193,4091,0,1,302,16,3,0,16,3,0,0,6,4,2,8,10,9,7,1,3,5,1.522849,2.646672
4194,9959,1,1,210,45,9,1,29,6,1,1,7,6,9,4,1,3,8,5,2,10,1.441683,2.520827
4195,3551,0,3,253,40,9,1,29,6,1,1,4,5,10,9,1,3,6,2,8,7,0.87659,3.489366
4196,1917,1,0,358,35,8,1,35,8,1,0,3,2,9,4,10,1,5,6,7,8,1.640078,2.175414
4197,1902,0,3,334,4,1,0,4,1,0,0,6,8,1,3,10,9,7,5,2,4,2.235031,1.656571
4198,6243,0,1,522,39,9,1,39,9,1,0,9,5,6,8,4,3,7,1,2,10,1.35462,2.920218
4199,5015,0,0,327,20,2,0,20,2,0,0,4,8,3,9,7,5,6,2,1,10,1.522849,2.646672
4200,5117,0,2,476,13,3,0,6,1,0,1,8,2,3,9,6,7,5,1,4,10,1.082599,2.784213
4201,3673,0,4,310,3,1,0,14,3,0,1,6,3,7,5,2,4,8,1,10,9,0.763761,3.255065
4202,6319,0,2,266,14,3,0,14,3,0,0,2,7,8,4,3,10,6,1,5,9,1.364625,3.203719
4203,1706,1,3,216,31,7,1,31,7,1,0,2,7,1,4,6,5,8,3,9,10,1.683464,2.732866
